,Q1,Q2,Q3,Q4,Q5,LS
20230713,0.37374574014310136,57.288852395365026,204.9800496970763,48.1308422681116,0.21042798137130458,0.25674588011132077
20230714,0.3656509989644675,57.08982511948994,202.8227136250641,46.845721714099696,0.1974720040245685,0.24649883530403732
20230717,0.3575162113430796,56.707571606127466,200.36923532775242,45.309579174323616,0.18436786663827417,0.23562526401985812
20230718,0.34633713399226906,56.12378269052147,195.74930601098978,43.42189767553889,0.1704869424825488,0.22525290967004585
20230719,0.33940416120874745,55.924516238449414,193.76110732597945,42.29598110726454,0.16050306424058547,0.21657099423110718
20230720,0.33117182263774664,55.371398978723526,191.5359877004241,41.079397372670584,0.1502594481066774,0.20800200161580898
20230721,0.3202176328057634,54.64480837347917,187.2520940816738,39.756902205929855,0.14144610624379,0.20268191314859288
20230724,0.30908358790996016,53.895067616943464,182.63185018654852,38.5961466952595,0.135264587843297,0.2008715492753118
20230725,0.28796407196120166,51.62297194696398,172.23198461362227,36.2866451516171,0.12539741608046084,0.19994397927859864
20230726,0.26684556650824565,49.216839452448994,162.55420234239858,34.353393479325085,0.11840405842522767,0.2034565433734041
20230727,0.24556847803363957,46.424529710371544,152.55178914432406,32.12946291315964,0.10967102099587082,0.20467308233466833
20230728,0.2258611971158728,43.86885076153206,143.88133080831767,30.023733138709986,0.10182630507071545,0.20645827122740484
20230731,0.2112846348127906,42.17021008423332,138.48809394136893,28.854417259963558,0.09796703508729605,0.21195773732698353
20230801,0.19906422751992883,40.507476602248694,134.31132880642613,28.058404807705724,0.09591996435381571,0.2197881118321303
20230802,0.18650837919773122,38.744058542693864,129.42496067761786,27.155837851235997,0.09388978252728361,0.2289992084751337
20230803,0.17487517443469544,37.1840806122125,125.4145581711981,26.380655857848588,0.09179278089962589,0.23816808824629435
20230804,0.1675541946910324,36.30474236795079,123.37620284753828,25.913979433579726,0.09021617792388084,0.2440480668144808
20230807,0.16137560487832253,35.510183479641555,121.90113313083725,25.513664156555837,0.08798060515274984,0.2469998272886837
20230808,0.15660127948566774,34.897293597895874,121.40413285377483,25.19063826483237,0.08659098537226977,0.2504060930607631
20230809,0.14926925227491677,33.970898698812434,119.64235727889935,24.839255193473335,0.08505356843422686,0.2576840920603554
20230810,0.1420683058508121,33.017809999528595,117.89465504504959,24.447526661381634,0.08383066767811301,0.2664101304024597
20230811,0.13861719260065333,32.963993644945404,118.77563387950885,24.67140446867756,0.08503955401779359,0.2767235334486818
20230814,0.13587984342530418,32.96687526696162,119.18934781172156,24.731428356041906,0.08480947348310176,0.28143944861829046
20230815,0.13312674748368444,32.815797075628794,119.17053355673801,24.673142654283804,0.08406273331573562,0.2846637143105661
20230816,0.13054977188812758,32.70537593156726,119.72576269085943,24.655051902716302,0.08379733344094038,0.289275307642971
20230817,0.1273221123866605,32.315377810195166,118.8041087087579,24.343480153014298,0.08229600327913818,0.291244517214227
20230818,0.1266810839078436,32.594183090036225,119.87580815546355,24.60978928003163,0.08269036740743801,0.29410649529216343
20230821,0.12632336045342873,32.908265916901996,120.51638020564367,24.793157075972513,0.08236809623647756,0.29379076812143257
20230822,0.1253124173183412,33.00515363170633,120.76788403160973,24.685316666215762,0.08039934065917008,0.2891197596133928
20230823,0.12595090513498028,33.40486989484988,121.95490609333523,24.867582231093845,0.07916559248880806,0.2832100302031846
20230824,0.12855958212241408,34.411351544883615,125.64096805415409,25.42062061587202,0.0795615190660251,0.27876062783040034
20230825,0.1332403484389684,35.970912619748994,130.5180791413377,26.370790704745804,0.08145113453253378,0.2752318122138925
20230828,0.13665982793837111,36.9588248223132,133.53004239617135,26.94582284415876,0.08282967385805091,0.27282649167711415
20230829,0.13615445815706595,37.012875840654715,133.01327959536528,26.80558531996772,0.08123761703258438,0.2685914501475557
20230830,0.13525182626734278,37.21316758664172,133.37030682172175,26.78774420383964,0.07992865804191895,0.2660443302199876
20230831,0.13469319581206,37.62825573342727,133.76577547649575,26.75126021630984,0.07838291908674405,0.26199814603060845
20230901,0.13376064014650307,37.820674556931735,133.4625416204035,26.72335961764762,0.07630899176572922,0.25687991667111143
20230904,0.1310831406021675,37.413050831229455,131.463648524591,26.312512442286167,0.0736512212668701,0.2530750203792612
20230905,0.13011319452821143,37.378301382750685,130.98040285355825,26.08239213951026,0.07186998808333114,0.24882709685621854
20230906,0.1273921183550839,37.04713188842595,128.98500755944997,25.599614638668132,0.0696786625980316,0.24644408290341335
20230907,0.12608580105537517,37.04926361620971,128.68324083708117,25.445709448502047,0.06814158643076065,0.24353476282396047
20230908,0.12378954173539973,36.691640830416,128.21376138726094,25.269149548378742,0.06649333659382048,0.24207922250297093
20230911,0.11780423807815307,35.482215917293026,124.41247042361795,24.404387870432817,0.06318125807470494,0.24172577657213606
20230912,0.11092778748169188,33.89312104492532,119.51331717996126,23.385986495559557,0.059596707278132134,0.2421215888628153
20230913,0.1050667255823575,32.39627471738612,115.02195959089238,22.468744170109314,0.05610488949471037,0.24072840899440248
20230914,0.09774228401264219,30.50397159300066,109.14962354342626,21.173729944288816,0.051978524134582614,0.23980520252431534
20230915,0.09258086899953927,29.27488777778064,105.38241373110071,20.525714672683605,0.04925113170346354,0.23988549959226924
20230918,0.0880041343987575,28.42643637680944,102.86850144614777,19.97231102025787,0.04704678178163137,0.24100759935437324
20230919,0.08439397667299399,27.925839290578047,101.84938264354005,19.664291597550108,0.04580670262733639,0.24454177467428614
20230920,0.08381792149157188,28.019281832835237,102.93168179587259,19.631298047008574,0.045313621698014714,0.24357862284514756
20230921,0.08523643699709307,28.618762466950997,105.57340057370875,19.975280455693003,0.045744890999597394,0.24177459635779527
20230922,0.08481082896707834,28.693907478157847,106.15189658970635,19.978857206195872,0.044755887871300866,0.23775468144531436
20230925,0.08482659327484585,29.06865300791778,107.40557382853731,20.11551320072314,0.04390672879586172,0.23319953912915642
20230926,0.08448718372187682,29.32832895047835,108.43404492515434,20.16599642478926,0.04263852913503606,0.22739689763507767
20230927,0.08464174348479171,29.607913238371925,110.18110070326216,20.441304721674804,0.04197103556088446,0.22342106944901832
20230928,0.08580221217608394,30.039122086685172,112.3695497741249,20.90785869633915,0.042106186522347405,0.22107732471879105
20231009,0.08743937004267656,30.676504255940973,116.05373339967427,21.722893660744905,0.042690558754804604,0.21992726590740813
20231010,0.08976149966758283,31.54458549187006,120.6284822147472,22.506557015630243,0.04364026706743484,0.21897922660052882
20231011,0.09152612162740598,32.34092087213419,123.94935063775988,23.099433415124828,0.044061263670931015,0.2167867997444215
20231012,0.09217548705727135,32.82136889073617,126.34790306696546,23.66166535309331,0.04415175766592614,0.21569396828794463
20231013,0.09415676151396189,33.7600742742124,130.3098269214883,24.65484639518556,0.04531186406006909,0.21672516616192655
20231016,0.0974734147777863,34.98811665136543,136.031327003416,25.896642459942484,0.0472440530528021,0.21833266199318702
20231017,0.10210981790211009,36.67634006287123,142.62685310498915,27.341261194913898,0.04957360975946056,0.21871325321415985
20231018,0.10785657564979848,38.78833350692683,151.0544936752345,29.217724649842754,0.05285226194065879,0.2208690832970594
20231019,0.11619515665902687,41.6214137431764,162.50440397212395,31.726667337756734,0.05742308510860519,0.22289473223766915
20231020,0.1269693953069696,45.460819087040306,177.74092432394733,35.09757898046413,0.06434288935308338,0.22908680320550345
20231023,0.14219109553345236,50.88487880827699,198.54994408304245,39.6528503655518,0.07318757304256099,0.23311344226380823
20231024,0.1551527326165044,55.796037938298845,214.85263861738918,43.32304461955003,0.08065025124410377,0.23563339976764497
20231025,0.16912071220839697,60.80244781851712,230.99724088498056,47.04899220314775,0.08810691847207316,0.2362058831649271
20231026,0.18302394675694142,66.15871817795696,246.23901797365804,50.442725493978635,0.09419923230073267,0.2331205350810191
20231027,0.1951385218491032,71.37109717596026,260.5191877519594,53.35119240105793,0.10030380202841842,0.23279735433756046
20231030,0.2062236444220406,76.2469961953233,275.89372974747437,55.97749062646923,0.10584375319547905,0.23243076547217698
20231031,0.21689312492380788,80.69290892767538,289.9664666975249,58.539995934335494,0.11163736374003352,0.23312804889130392
20231101,0.22559214337278266,84.95733522345395,301.66030088095465,60.746876285219564,0.11742488560650068,0.23586375109772523
20231102,0.2374104297475162,89.96532851358008,317.35456937981695,64.05723254332692,0.12627471658432715,0.24128343877528566
20231103,0.24555228192164144,94.27691754965134,329.86398261964223,66.91695438145678,0.13452896050943186,0.2487808236383697
20231106,0.24522900341424853,96.39826431247977,334.129221124293,67.45196946125171,0.13750791939347426,0.25461726196126994
20231107,0.24602372130763664,98.69755708608324,338.3432295911921,67.98866745393269,0.13919387322733978,0.25691392465646146
20231108,0.2455177813756225,100.40313981837046,341.09316537315544,68.44394983647595,0.14040519177075286,0.25967802358648007
20231109,0.24439559569029046,102.02283616207079,341.65068747501664,68.39540022720192,0.14188930903525723,0.26360979165890314
20231110,0.24502082176192666,104.5758473699886,344.4723360326998,69.38415646474648,0.14570873746121504,0.2700313557790265
20231113,0.24407988252448068,106.89041482534583,346.43240293110006,70.22694133535364,0.14853386542071687,0.2763039447253979
20231114,0.2390349484859323,108.65829173847575,347.9585365009245,70.67977108686523,0.14897857258774,0.2828421721129851
20231115,0.23161196980149007,109.96052269740571,347.0262433155005,70.84487391519856,0.1477618754178243,0.2893155865558495
20231116,0.22572311945889345,111.436053036851,349.17548170269487,71.14293323635725,0.1461598485224456,0.2935348350743848
20231117,0.21440755043793214,111.41516382701226,344.8701295456133,69.97343216631157,0.1423030570402463,0.3005041787343781
20231120,0.20299394411485977,109.82657960950971,336.60542582369044,68.14463181631787,0.137494425975361,0.3063465053430162
20231121,0.19218942905381528,106.6991023705324,326.122872262476,66.12605408983104,0.13126394729732302,0.30877013225989125
20231122,0.1832032275912333,103.55654689861451,316.92039466013466,64.94662327447652,0.1271003586839925,0.313413353421365
20231123,0.1723066459557115,99.0349235347986,300.9689076963354,62.25571841667719,0.11950500042509134,0.313325397689419
20231124,0.16380472192409815,94.5403912921445,287.54168152726294,59.78630535575047,0.11433536550499766,0.31523138425408037
20231127,0.152940893589989,88.55008343116913,272.2686054947158,56.49106212780048,0.1073881489985219,0.3169840959114073
20231128,0.14241906599247411,83.08256536010532,256.909701297255,53.50145073917744,0.10132061486456687,0.3208816456617099
20231129,0.13854341828805014,80.5300771287283,247.87643337862417,51.70918822005853,0.09688375599264398,0.3155622930445593
20231130,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231201,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231204,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231205,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231206,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231207,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231208,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231211,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231212,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231213,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231214,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231215,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231218,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231219,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231220,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231221,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231222,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231225,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231226,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231227,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231228,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
20231229,0.1380828980721651,79.41564733210122,243.34575829080154,51.05716433085486,0.09501976621299241,0.31053998276204947
